-730.00,0.00,-92.00
-0.99,0.00,0.00
-1020.00,0.00,27.00
-0.64,0.00,0.76
-1096.00,0.00,419.24
0.023,0.00,0.99
-934.00,0.00,667.50
0.51,0.00,0.85
-871.75,0.00,880.81
0.29,0.00,0.95
-651.63,0.00,992.99
0.99,0.00,-0.01
-342.50,0.00,983.54
0.99,0.00,-0.10
-178.74,0.00,928.52
0.86,0.00,-0.50
42.36,0.00,548.30
0.37,0.00,-0.92
304.06,0.00,336.72
0.97,0.00,-0.23
789.62,0.00,331.25
0.99,0.00,-0.02
1065.73,0.00,115.53
0.50,0.00,-0.86
1107.46,0.00,-385.70
0.01,0.00,-0.99
952.98,0.00,-587.50
-0.80,0.00,-0.59
801.66,0.00,-866.02
-0.60,0.00,-0.79
619.85,0.00,-952.78
-0.95,0.00,-0.30
394.55,0.00,-906,68
-0.76,0.00,0.64
280.49,0.00,-616.73
0.14,0.00,0.98
468.23,0.00,-370.58
0.72,0.00,0.69
622.47,0.00,-204.66
0.23,0.00,0.97
436.42,0.00,-95.74
-0.995,0.00,-0.09
-555.00,0.00,-88.70
-0.99,0.00,-0.01
